                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                       1                                      450                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  3.5762062816102421E+003                  1.6413376727357776E+004                  3.3420479908964165E+002                 -1.2930871248245239E+001                  7.0000000000000018E-001                  2.9797635251138618E-005                  2.7997020236474890E-001                  3.4416106108120419E-003                  1.0081585468366043E-003                  9.3604466091399777E-003                  2.0994599496976492E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  1.0500000000000004E+001                  4.4696452876707814E-004                  4.1995530354712329E+000                  5.1624159162180494E-002                  1.5122378202549068E-002                  1.4040669913709958E-001                  3.1491899245464715E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4998079020194064E+001                  3.3289120467630499E+002                  1.4997565022982396E+001                  3.3258650232105180E+002                  1.5794539376889804E+007                  9.6283404332388295E+002                  9.1388872924594712E+006                  1.6143683783312008E-022                  1.6143683783312003E-022                  0.0000000000000000E+000                  6.4585466809962868E-024                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                 eps_grav                log_abs_eps_grav_dm_div_L                      signed_log_eps_grav                               net_energy                         signed_log_power                                 velocity                                  entropy                              mixing_type                                   csound                                 v_div_cs                                      eta                                       mu                                       dm                                    logdq                                 dq_ratio                                        q                                    log_q                                   radius                                     rmid                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     abar                                       ye                              log_opacity                                  eps_nuc                          log_abs_eps_nuc                          d_lnepsnuc_dlnd                          d_lnepsnuc_dlnT                              non_nuc_neu                        mlt_mixing_length                          mlt_mixing_type                          gradT_sub_grada                            log_mlt_Gamma                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                               log_D_conv                               log_D_soft                               log_D_semi                                log_D_ovr                               log_D_thrm                            log_D_minimum                                    gradT                                    gradr                                     mass                                    logxq                                    logxm                                        x                                        y                                        z                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other 
                                       1                  3.5534225621825000E+000                 -8.4119557971711796E+000                  2.9455228480473168E+000                  2.5240126819523008E+000                  1.6413376727357776E+004                  9.5462108233921448E+004                 -1.0345131959012663E+001                  4.9798310213171337E+000                  4.9798310213171337E+000                  3.7799732689945664E+001                  0.0000000000000000E+000                  2.1067385178229078E+001                                        0                  5.9880353251089912E+005                  1.0999298660317194E-001                 -2.0000000000000000E+001                  1.3025991916656492E+000                  2.9837999999999996E+022                 -1.2000000000000000E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.3420479908964165E+002                  3.3420479908150008E+002                  3.5762062857099804E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  8.8211020835749468E+002                  9.9953237348283208E-001                  2.9453197129319335E+000                  3.5799662396311765E-001                  7.6762375704003181E-005                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -2.5555582046512755E+000                  1.5773621476559229E-035                 -3.4802068585255526E+001                  1.5775049626208405E-035                  5.3031279869446495E-036                  0.0000000000000000E+000                  1.2375233221415118E+011                                        0                 -2.3296765066140535E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.8905092254196372E-001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2502897330171231E-001                  1.2502897330171231E-001                  1.5000000000000000E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4416106108120410E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  1.5773621476559229E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.5534225781356277E+000                 -8.4119559893076126E+000                  2.9455235466714682E+000                  2.5240126819311426E+000                  1.6413376726616352E+004                  9.6159951668563226E+004                 -8.8494132425188017E+000                  4.9829942363757853E+000                  4.9829942363757853E+000                  3.7799732689926046E+001                  0.0000000000000000E+000                  2.1067385178229078E+001                                        0                  5.9880427695930470E+005                  1.0999298277315407E-001                 -2.0000000000000000E+001                  1.3025991916656492E+000                  9.2752411763681942E+023                 -1.0507444498584405E+001                  3.2169513905495384E-002                  9.9999999999900002E-001                 -4.3428487456248995E-013                  3.3420479907335977E+002                  3.3420479882029730E+002                  3.5762064170763206E+003                  6.6666667887855313E-001                 -1.7609125110034896E-001                  8.8211162735777452E+002                  9.9953237416636487E-001                  2.9453204118530785E+000                  3.5799689218401914E-001                  7.6762375704003181E-005                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -2.5555560588840636E+000                  1.5773614497513362E-035                 -3.4802068777409353E+001                  1.5775042646214736E-035                  5.3031258353922689E-036                  0.0000000000000000E+000                  1.2375234011307883E+011                                        0                 -2.3296763407737722E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.8905274594780914E-001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2502899824535182E-001                  1.2502899824535182E-001                  1.4999999999985000E+001                 -1.2000000000000000E+001                 -1.0823908740944319E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138618E-005                  2.7997020236474890E-001                  3.4416106108120410E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  1.5773614497513362E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.5534226167754261E+000                 -8.4119547168884097E+000                  2.9455235467437442E+000                  2.5240126812734434E+000                  1.6413376703400496E+004                  9.7210842129178069E+004                 -8.6686015138222121E+000                  4.9877147054024062E+000                  4.9877147054024062E+000                  3.7799732689311760E+001                  0.0000000000000000E+000                  2.1067385178229078E+001                                        0                  5.9880339980537456E+005                  1.0999293381236044E-001                 -1.9999999999999996E+001                  1.3025991916656492E+000                  1.3912861764552289E+024                 -1.0331353239528726E+001                  6.6666666666666674E-001                  9.9999999996791467E-001                 -1.3934483675545217E-011                  3.3420479856723728E+002                  3.3420479818764426E+002                  3.5762067352565123E+003                  6.6666705849096652E-001                 -1.7609100380505929E-001                  8.8211162750457675E+002                  9.9953237400002126E-001                  2.9453204118530785E+000                  3.5799689218401903E-001                  7.6762375704003317E-005                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  1.2966439685554809E+000                  8.5000496627254185E-001                 -2.5555560588840636E+000                  1.5773660716144774E-035                 -3.4802067504874948E+001                  1.5775088871122941E-035                  5.3031418459193469E-036                  0.0000000000000000E+000                  1.2375244063139197E+011                                        0                 -2.3296713634799884E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.8905013864016114E-001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2502975583602025E-001                  1.2502975583602025E-001                  1.4999999999518719E+001                 -1.0493693470955824E+001                 -9.3176022119001427E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  6.9999999999999996E-001                  2.9797635251138611E-005                  2.7997020236474901E-001                  3.4416106108120402E-003                  1.0081585468366045E-003                  9.3604466091399795E-003                  2.0994599496976496E-003                  4.0903242835137518E-003                  1.5773660716144774E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.5534226631431878E+000                 -8.4119549614651810E+000                  2.9455235468304752E+000                  2.5240126802868978E+000                  1.6413376668196132E+004                  9.5039876355973087E+004                 -8.6784103556597216E+000                  4.9779058626333983E+000                  4.9779058626333983E+000                  3.7799732688380260E+001                  0.0000000000000000E+000                  2.1067385178229078E+001                                        0                  5.9880356847589999E+005                  1.0999304448066603E-001                 -1.9999999999999996E+001                  1.3025991916656492E+000                  1.3912861764552289E+024                 -1.0331353239528726E+001                  1.0000000000000000E+000                  9.9999999992128663E-001                 -3.4184781877806165E-011                  3.3420479780805596E+002                  3.3420479742846288E+002                  3.5762071170728063E+003                  6.6666762790958878E-001                 -1.7609063286238741E-001                  8.8211162768073950E+002                  9.9953237380040894E-001                  2.9453204118530785E+000                  3.5799689218401903E-001                  7.6762375704003317E-005                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  1.2966439685554809E+000                  8.5000496627254185E-001                 -2.5555560588840636E+000                  1.5773651832266770E-035                 -3.4802067749473864E+001                  1.5775079986038445E-035                  5.3031394253536799E-036                  0.0000000000000000E+000                  1.2375225740012895E+011                                        0                 -2.3296718998092344E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.8905063549659258E-001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2502970220309559E-001                  1.2502970220309559E-001                  1.4999999998819300E+001                 -1.0103951722796147E+001                 -8.9278604637404655E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  6.9999999999999996E-001                  2.9797635251138611E-005                  2.7997020236474901E-001                  3.4416106108120402E-003                  1.0081585468366045E-003                  9.3604466091399795E-003                  2.0994599496976496E-003                  4.0903242835137518E-003                  1.5773651832266770E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.5534227172389192E+000                 -8.4119550508643730E+000                  2.9455235469316614E+000                  2.5240126793003523E+000                  1.6413376633777974E+004                  9.6819125711417131E+004                 -8.5454163241839947E+000                  4.9859611565901263E+000                  4.9859611565901263E+000                  3.7799732687469564E+001                  0.0000000000000000E+000                  2.1067385178229078E+001                                        0                  5.9880363017729262E+005                  1.0999305318079367E-001                 -2.0000000000000000E+001                  1.3025991916656492E+000                  1.8550482352736388E+024                 -1.0206414502920424E+001                  7.4999999999999989E-001                  9.9999999987465860E-001                 -5.4435080081011347E-011                  3.3420479704887458E+002                  3.3420479654275209E+002                  3.5762075625252801E+003                  6.6666819732821359E-001                 -1.7609026192003072E-001                  8.8211162788626280E+002                  9.9953237356752778E-001                  2.9453204118530785E+000                  3.5799689218401914E-001                  7.6762375704003181E-005                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -2.5555560588840636E+000                  1.5773648584978776E-035                 -3.4802067838881143E+001                  1.5775076738309451E-035                  5.3031389941746666E-036                  0.0000000000000000E+000                  1.2375230263204221E+011                                        0                 -2.3296724360784271E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.8905081471646485E-001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2502964857617638E-001                  1.2502964857617638E-001                  1.4999999998119877E+001                 -9.9019057168616555E+000                 -8.7258144578059742E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138618E-005                  2.7997020236474890E-001                  3.4416106108120410E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  1.5773648584978776E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.5534227790627524E+000                 -8.4119545095338548E+000                  2.9455235470473036E+000                  2.5240126779849557E+000                  1.6413376587027968E+004                  9.5156512998036560E+004                 -8.5529389605630080E+000                  4.9784385189741185E+000                  4.9784385189741185E+000                  3.7799732686232566E+001                  0.0000000000000000E+000                  2.1067385178229078E+001                                        0                  5.9880325706487172E+005                  1.0999311912123262E-001                 -2.0000000000000000E+001                  1.3025991916656492E+000                  1.8550482352736388E+024                 -1.0206414502920424E+001                  1.0000000000000000E+000                  9.9999999981248788E-001                 -8.1435477686753726E-011                  3.3420479603663085E+002                  3.3420479553050836E+002                  3.5762080716150440E+003                  6.6666895655305070E-001                 -1.7608976733071199E-001                  8.8211162812114731E+002                  9.9953237330137701E-001                  2.9453204118530785E+000                  3.5799689218401914E-001                  7.6762375704003181E-005                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -2.5555560588840636E+000                  1.5773668247986541E-035                 -3.4802067297501615E+001                  1.5775096403987583E-035                  5.3031463598053446E-036                  0.0000000000000000E+000                  1.2375223935366757E+011                                        0                 -2.3296731511699759E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.8904970145772588E-001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2502957706702156E-001                  1.2502957706702156E-001                  1.4999999997187318E+001                 -9.7269709611604629E+000                 -8.5508797021047815E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138618E-005                  2.7997020236474890E-001                  3.4416106108120410E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  1.5773668247986541E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.5534228717986869E+000                 -8.4119535552250362E+000                  2.9455253325173389E+000                  2.5240126766695621E+000                  1.6413376541080786E+004                  9.6666599995079014E+004                 -8.2450710390137463E+000                  4.9852764436436452E+000                  4.9852764436436452E+000                  3.7799732685016814E+001                  0.0000000000000000E+000                  2.1067355041114396E+001                                        0                  5.9880391508277657E+005                  1.0999315124811516E-001                 -2.0000000000000000E+001                  1.3025991767644880E+000                  3.7100964705472777E+024                 -9.9053845072564446E+000                  5.0000000000000000E-001                  9.9999999975031717E-001                 -1.0843587529417474E-010                  3.3420479502438945E+002                  3.3420479401214931E+002                  3.5762088352513506E+003                  6.6666971577789247E-001                 -1.7608927274195349E-001                  8.8211525466300589E+002                  9.9953237482446611E-001                  2.9453221979848925E+000                  3.5799709334969526E-001                  7.6762375704003181E-005                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -2.5555531978611143E+000                  1.5773702911862742E-035                 -3.4802066343106397E+001                  1.5775131072571370E-035                  5.3031591461983443E-036                  0.0000000000000000E+000                  1.2375224044878238E+011                                        0                 -2.3296700779576615E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.8905139760969032E-001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2502995144347842E-001                  1.2502995144347842E-001                  1.4999999996254758E+001                 -9.6026116331737867E+000                 -8.4265203741181054E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138618E-005                  2.7997020236474890E-001                  3.4416106108120415E-003                  1.0081585468366045E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  1.5773702911862742E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.5534229954468364E+000                 -8.4119534529007840E+000                  2.9455253327486233E+000                  2.5240126740387794E+000                  1.6413376447728067E+004                  9.5277382469945544E+004                 -8.2513576628048746E+000                  4.9789898173824252E+000                  4.9789898173824252E+000                  3.7799732682546718E+001                  0.0000000000000000E+000                  2.1067355041114396E+001                                        0                  5.9880384470004227E+005                  1.0999315430434312E-001                 -2.0000000000000000E+001                  1.3025991767644880E+000                  3.7100964705472777E+024                 -9.9053845072564446E+000                  1.0000000000000000E+000                  9.9999999962597586E-001                 -1.6243662229767931E-010                  3.3420479299991030E+002                  3.3420479198767009E+002                  3.5762098534352899E+003                  6.6667123423759300E-001                 -1.7608828355960079E-001                  8.8211525513277752E+002                  9.9953237429216391E-001                  2.9453221979848925E+000                  3.5799709334969526E-001                  7.6762375704003181E-005                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -2.5555531978611143E+000                  1.5773706628646561E-035                 -3.4802066240772874E+001                  1.5775134789859954E-035                  5.3031619056465698E-036                  0.0000000000000000E+000                  1.2375238231206329E+011                                        0                 -2.3296639316384066E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.8905117795302468E-001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2503070018585460E-001                  1.2503070018585460E-001                  1.4999999994389638E+001                 -9.4271005567833832E+000                 -8.2510092977277019E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138618E-005                  2.7997020236474890E-001                  3.4416106108120415E-003                  1.0081585468366045E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  1.5773706628646561E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.5534231809195420E+000                 -8.4119523779696621E+000                  2.9455269372750799E+000                  2.5240126714079985E+000                  1.6413376355716984E+004                  9.4777520286000945E+004                 -7.9526121402511336E+000                  4.9767053418375911E+000                  4.9767053418375911E+000                  3.7799732680112129E+001                  0.0000000000000000E+000                  2.1067355041114396E+001                                        0                  5.9880428348373889E+005                  1.0999321019956500E-001                 -1.9999998092651360E+001                  1.3025990426540373E+000                  7.4201929410945543E+024                 -9.6043545115924633E+000                  5.0000000000000011E-001                  9.9999999950163454E-001                 -2.1643736930789842E-010                  3.3420479097543227E+002                  3.3420478895095795E+002                  3.5762113807157129E+003                  6.6667275269731197E-001                 -1.7608729437948914E-001                  8.8211851416538843E+002                  9.9953237522100413E-001                  2.9453238029149280E+000                  3.5799732804298390E-001                  7.6762375704004807E-005                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.2966439685554809E+000                  8.5000496627254185E-001                 -2.5555498600010069E+000                  1.5773745674052423E-035                 -3.4802065165744430E+001                  1.5775173840568455E-035                  5.3031772975304043E-036                  0.0000000000000000E+000                  1.2375241658535924E+011                                        0                 -2.3296614014170533E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.8905225143627031E-001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2503103143908614E-001                  1.2503103143908614E-001                  1.4999999992524518E+001                 -9.3024522024209215E+000                 -8.1263609433652402E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.9797635251138394E-005                  2.7997020236474890E-001                  3.4416106108120137E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  1.5773745674052423E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
