                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     263                                      598                  1.5000000000000000E+000                  2.0000000000000000E-002                  5.2867070115977079E+007                  6.8692796932397336E+006                  7.0668899905538819E+003                  4.8178018702050087E+000                  1.4663128579680076E+000                 -2.1871744552971766E+000                  6.9148598588168930E-001                  1.0512169104594694E-005                  2.8794655705014771E-001                  2.4043744469895561E-005                  5.0838669122999468E-003                  9.2381765279781047E-003                  1.9423584493721599E-003                  1.4999163760245993E+000                 -1.3200130468532970E-012                  1.0480051993309369E+000                  1.3014454406198706E-004                  4.2156739945268373E-001                  3.8618239017766984E-003                  3.0390604371724325E-003                  1.3996981163326306E-002                  2.9133752462297702E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4999163759684095E+000                  1.4660098213946873E+000                  1.4999163759187946E+000                  1.4657563970743281E+000                  1.4515767800179399E+004                  7.4754622679683901E+006                  3.1132794922527070E+009                  4.8186589435674874E+000                  4.8186589435674874E+000                  2.3011491704812418E-041                  1.5180760000783375E-001                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                 eps_grav                log_abs_eps_grav_dm_div_L                      signed_log_eps_grav                               net_energy                         signed_log_power                                 velocity                                  entropy                              mixing_type                                   csound                                 v_div_cs                                      eta                                       mu                                       dm                                    logdq                                 dq_ratio                                        q                                    log_q                                   radius                                     rmid                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     abar                                       ye                              log_opacity                                  eps_nuc                          log_abs_eps_nuc                          d_lnepsnuc_dlnd                          d_lnepsnuc_dlnT                              non_nuc_neu                        mlt_mixing_length                          mlt_mixing_type                          gradT_sub_grada                            log_mlt_Gamma                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                               log_D_conv                               log_D_soft                               log_D_semi                                log_D_ovr                               log_D_thrm                            log_D_minimum                                    gradT                                    gradr                                     mass                                    logxq                                    logxm                                        x                                        y                                        z                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                      o18                                     ne20                                     ne22                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other 
                                       1                  3.8496424432060632E+000                 -7.4992557270017448E+000                  4.1568650837787686E+000                  1.6622664287875455E-001                  4.8178018702050087E+000                 -2.1899038780587131E+002                 -1.0753243133758630E+001                 -2.3404250526735226E+000                 -2.3404250526735226E+000                  3.4267383688084756E+001                  0.0000000000000000E+000                  2.0337731153671495E+001                                        6                  7.9809298221032822E+005                  5.0069562714296134E-011                 -1.7959299088018167E+001                  1.2952799655394547E+000                  1.4918168275815118E+021                 -1.2301029995667635E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.4663128579680076E+000                  1.4663102727964024E+000                  7.0736316898801788E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  1.4350435590940435E+004                  9.9956001647116810E-001                  4.1566739593111768E+000                  2.7634711564656450E-001                  3.2977270320139009E-003                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  1.2966454158513545E+000                  8.4999665435400795E-001                 -4.8043849595055518E-002                  1.2905586484238752E-034                 -3.3889222254500112E+001                  1.2908928126802830E-034                  8.5819632766872139E-035                  0.0000000000000000E+000                  4.7385742711358964E+007                                        0                 -1.5084156252890210E-001                 -9.8999999999999986E+001                  5.2781555249522523E+000                 -1.9207006301245801E+000                  1.5039932180144038E-008                 -9.8999999999999986E+001                  3.4042460064483869E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2550555311766240E-001                  1.2550555311766240E-001                  1.4999163760245993E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  6.9999999942309465E-001                  2.9798212156509674E-005                  2.7997020236474884E-001                  3.4416106108120410E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478212E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.2905586484238752E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.8506865883322767E+000                 -7.4921687701384787E+000                  4.1650329194724307E+000                  1.6622511151426778E-001                  4.8178018702900447E+000                 -2.0853914217484368E+002                 -1.0598389344644662E+001                 -2.3191875827394743E+000                 -2.3191875827394743E+000                  3.4267383688092416E+001                  0.0000000000000000E+000                  2.0329538175260812E+001                                        6                  7.9846019757777639E+005                  5.0058094400512307E-011                 -1.7919530630606381E+001                  1.2951656736330583E+000                  2.2377252413722707E+021                 -1.2124938736611954E+001                  6.6666666666666585E-001                  9.9999999999949996E-001                 -2.1716654546785455E-013                  1.4663076876156962E+000                  1.4663038725962287E+000                  7.0906588090158257E+003                  6.7687174903122527E-001                 -1.6949361191232595E-001                  1.4622880115212334E+004                  9.9956404148617750E-001                  4.1648435438125739E+000                  2.7507334203596367E-001                  3.3651426765697904E-003                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  1.2966454158513545E+000                  8.4999665435400795E-001                 -3.3985420174589928E-002                  1.3117967327828153E-034                 -3.3882133455105091E+001                  1.3121391789202378E-034                  8.7441872540618888E-035                  0.0000000000000000E+000                  4.7433103901544832E+007                                        0                 -1.4820701153172711E-001                 -9.8999999999999986E+001                  5.2781555249522523E+000                 -1.9207006301245801E+000                  1.5033015248982431E-008                 -9.8999999999999986E+001                  3.4127050315198716E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2763059467059706E-001                  1.2763059467059706E-001                  1.4999163760238494E+000                 -1.2301029995667635E+001                 -1.2124962948907584E+001                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  6.9999999942309465E-001                  2.9798212156509674E-005                  2.7997020236474884E-001                  3.4416106108120410E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478212E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.3117967327828153E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.8519748809713312E+000                 -7.4839015166636162E+000                  4.1746359738150289E+000                  1.6622285161951691E-001                  4.8178018704115120E+000                 -1.9418474695653637E+002                 -1.0629361813938285E+001                 -2.2882151134568023E+000                 -2.2882151134568023E+000                  3.4267383688103365E+001                  0.0000000000000000E+000                  2.0320360144041462E+001                                        6                  7.9889424005381344E+005                  5.0027357166407582E-011                 -1.7870560884970928E+001                  1.2950188673929244E+000                  2.2377252413722707E+021                 -1.2124938736611954E+001                  1.0000000000000000E+000                  9.9999999999875000E-001                 -5.4286814729651227E-013                  1.4663000575569161E+000                  1.4662963144490613E+000                  7.1117237917718467E+003                  6.9268313695428763E-001                 -1.5946538492970397E-001                  1.4949820349386211E+004                  9.9956848561335909E-001                  4.1744485290525839E+000                  2.7345607058281896E-001                  3.4518305259766176E-003                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  1.2966454158513545E+000                  8.4999665435400795E-001                 -1.6833250212713792E-002                  1.3370140370214325E-034                 -3.3873864033150170E+001                  1.3373664040959472E-034                  8.9387541136970245E-035                  0.0000000000000000E+000                  4.7576858174006253E+007                                        0                 -1.4010473521068689E-001                 -9.8999999999999986E+001                  5.3388636068166173E+000                 -1.8613032984080287E+000                  1.7226911064624704E-008                 -9.8999999999999986E+001                  3.4231823467690425E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.3415997109870442E-001                  1.3415997109870442E-001                  1.4999163760227243E+000                 -1.1903089986995598E+001                 -1.1727022940235546E+001                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  6.9999999942309465E-001                  2.9798212156509674E-005                  2.7997020236474884E-001                  3.4416106108120410E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478212E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.3370140370214325E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.8537954471522635E+000                 -7.4729245200248302E+000                  4.1875030202174246E+000                  1.6622063431156991E-001                  4.8178018705246188E+000                 -1.7415795997709102E+002                 -1.0433595549823531E+001                 -2.2409433288954559E+000                 -2.2409433288954559E+000                  3.4267383688113561E+001                  0.0000000000000000E+000                  2.0308861958561650E+001                                        6                  7.9947996764018864E+005                  4.9997175347199439E-011                 -1.7801535606879174E+001                  1.2948014296487023E+000                  3.9160191724014797E+021                 -1.1881900687925658E+001                  5.7142857142857051E-001                  9.9999999999800004E-001                 -8.6856974912541418E-013                  1.4662925713221004E+000                  1.4662861842863095E+000                  7.1415987730444549E+003                  7.0913164990588284E-001                 -1.4927313079704391E-001                  1.5399372352195032E+004                  9.9957399911832556E-001                  4.1873179709668573E+000                  2.7110418678399384E-001                  3.5804744277387018E-003                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  1.2966454158513545E+000                  8.4999665435400795E-001                  7.1212115600893149E-003                  1.3712475821333618E-034                 -3.3862884125190838E+001                  1.3716135675050819E-034                  9.2061327452317261E-035                  0.0000000000000000E+000                  4.7725632883157179E+007                                        0                 -1.3159063643006183E-001                 -9.8999999999999986E+001                  5.2795654920012574E+000                 -1.9219541244283149E+000                  1.4970568382100391E-008                 -9.8999999999999986E+001                  3.4380773955432117E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4101020368045705E-001                  1.4101020368045705E-001                  1.4999163760215997E+000                 -1.1698970004339673E+001                 -1.1522902957579621E+001                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  6.9999999942309465E-001                  2.9798212156509674E-005                  2.7997020236474884E-001                  3.4416106108120410E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478212E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.3712475821333620E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.8562322994355318E+000                 -7.4596188216758064E+000                  4.2033470486938986E+000                  1.6621685078484677E-001                  4.8178018707021417E+000                 -1.4824781664321196E+002                 -1.0503550572832165E+001                 -2.1709883059028252E+000                 -2.1709883059028252E+000                  3.4267383688129570E+001                  0.0000000000000000E+000                  2.0296083074228147E+001                                        6                  8.0021315208232868E+005                  4.9945401513118526E-011                 -1.7709604025379495E+001                  1.2944893248273752E+000                  3.9160191724014797E+021                 -1.1881900687925658E+001                  1.0000000000000000E+000                  9.9999999999668754E-001                 -1.4385837146065762E-012                  1.4662797971948824E+000                  1.4662736027727625E+000                  7.1817833439915712E+003                  7.3954926446709401E-001                 -1.3103289053310321E-001                  1.5971549385445322E+004                  9.9957993753302632E-001                  4.2031645795555361E+000                  2.6782630012513364E-001                  3.7651833821427884E-003                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  1.2966454158513545E+000                  8.4999665435400795E-001                  3.8637590754928078E-002                  1.4139210227167860E-034                 -3.3849574848216776E+001                  1.4143042230283064E-034                  9.5460361912147719E-035                  0.0000000000000000E+000                  4.7998238221129261E+007                                        0                 -1.1564564880724171E-001                 -9.8999999999999986E+001                  5.2444778496098650E+000                 -1.9595083526573043E+000                  1.3717847239659980E-008                 -9.8999999999999986E+001                  3.4581705823962970E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.5381959464732203E-001                  1.5381959464732203E-001                  1.4999163760196308E+000                 -1.1479844113058789E+001                 -1.1303777066298737E+001                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  6.9999999942309465E-001                  2.9798212156509674E-005                  2.7997020236474884E-001                  3.4416106108120410E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478212E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.4139210227167860E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.8600752512183369E+000                 -7.4409038878423948E+000                  4.2260800889359089E+000                  1.6621318132683663E-001                  4.8178018708532537E+000                 -1.0622391067792239E+002                 -1.0347286596973284E+001                 -2.0262222861113464E+000                 -2.0262222861113464E+000                  3.4267383688143191E+001                  0.0000000000000000E+000                  2.0280217479003021E+001                                        6                  8.0129567131630681E+005                  4.9894632331675366E-011                 -1.7565714121348957E+001                  1.2939520336579842E+000                  7.8320383448029667E+021                 -1.1580870692261676E+001                  4.9999999999999956E-001                  9.9999999999537503E-001                 -2.0085976800884864E-012                  1.4662674082983138E+000                  1.4662555417006962E+000                  7.2456149565992309E+003                  7.7225688756580868E-001                 -1.1223820964550120E-001                  1.6829843942830576E+004                  9.9958699753334201E-001                  4.2259006871943958E+000                  2.6245171950354934E-001                  4.0843761810902077E-003                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  1.2966454158513545E+000                  8.4999665435400795E-001                  8.7487825123287954E-002                  1.4762000400299653E-034                 -3.3830854787232077E+001                  1.4766088329650674E-034                  1.0055083472778679E-034                  0.0000000000000000E+000                  4.8288992052886084E+007                                        0                 -9.8177616266642537E-002                 -9.8999999999999986E+001                  5.1967216993433478E+000                 -2.0098805095544825E+000                  1.2199069169807659E-008                 -9.8999999999999986E+001                  3.4902551738943369E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.6785715698462969E-001                  1.6785715698462969E-001                  1.4999163760176621E+000                 -1.1334888262928601E+001                 -1.1158821216168551E+001                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  6.9999999942309465E-001                  2.9798212156509674E-005                  2.7997020236474884E-001                  3.4416106108120410E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478212E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.4762000400299653E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.8683821460374239E+000                 -7.4087601419946125E+000                  4.2669849599912126E+000                  1.6620615166601227E-001                  4.8178018710698050E+000                 -6.9544795330938136E+000                 -1.1251403553168862E+001                 -8.4226463334124713E-001                 -8.4226463334124713E-001                  3.4267383688162710E+001                  0.0000000000000000E+000                  2.0261296578663078E+001                                        6                  8.0341462321494101E+005                  4.9794054205284971E-011                 -1.7262386560888057E+001                  1.2925744064038194E+000                  1.4918168275815158E+022                 -1.1301029995667633E+001                  5.2500000000000058E-001                  9.9999999999275002E-001                 -3.1486256110545511E-012                  1.4662436749110188E+000                  1.4662226836538126E+000                  7.3855381535135029E+003                  8.4546174744192581E-001                 -7.2906037091320305E-002                  1.8492045782503024E+004                  9.9959423428033956E-001                  4.2668087024161592E+000                  2.5010790677008676E-001                  4.9060225473019602E-003                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  1.2966454158513545E+000                  8.4999665435400795E-001                  1.9019920562644574E-001                  1.5896372340574838E-034                 -3.3798701973303672E+001                  1.5900940361332968E-034                  1.1036837938622941E-034                  0.0000000000000000E+000                  4.8938927719390973E+007                                        0                 -5.7361154495046890E-002                 -9.8999999999999986E+001                  5.7008199206832328E+000                 -1.5115724797678534E+000                  3.8325496346140186E-008                 -9.8999999999999986E+001                  3.5612646223780680E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  2.0084105570681862E-001                  2.0084105570681862E-001                  1.4999163760137251E+000                 -1.1139661993432659E+001                 -1.0963594946672607E+001                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  6.9999999942309465E-001                  2.9798212156509674E-005                  2.7997020236474884E-001                  3.4416106108120410E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478212E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.5896372340574838E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.8823567434479402E+000                 -7.3753760440886378E+000                  4.3153873769289461E+000                  1.6619371628659071E-001                  4.8178018710968065E+000                  1.8904011855983765E+002                 -9.8171142055127145E+000                  2.2765539809998261E+000                  2.2765539809998261E+000                  3.4267383688165147E+001                  0.0000000000000000E+000                  2.0276282023869129E+001                                        1                  8.0665551023174124E+005                  4.9589728842564761E-011                 -1.6799711227743082E+001                  1.2894496179988890E+000                  1.4918168275815183E+022                 -1.1301029995667633E+001                  9.9999999999999833E-001                  9.9999999998775002E-001                 -5.3200982002604150E-012                  1.4662016917955465E+000                  1.4661822524946302E+000                  7.6270526339857888E+003                  1.0221108582268417E+000                  9.4980019681507825E-003                  2.0672232313839599E+004                  9.9958716992695507E-001                  4.3152080500879553E+000                  2.2755574249929700E-001                  6.7769888150267330E-003                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  1.2966454158513545E+000                  8.4999665435400795E-001                  3.5826829057797127E-001                  1.7166901081884458E-034                 -3.3765308095316890E+001                  1.7172027499661636E-034                  1.2308704929773003E-034                  0.0000000000000000E+000                  5.0474096281339630E+007                                        1                  5.0158114103341894E-002                 -4.0613203024815183E+000                  1.0243636747829280E+001                  3.0178815991622656E+000                  1.2917946880519127E-003                  1.0255352926634815E+001                  3.6863595648405073E-004                  1.0243633979440590E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  2.8898993873803380E-001                  2.8898993958886893E-001                  1.4999163760062255E+000                 -1.0911863911303101E+001                 -1.0735796864543051E+001                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  6.9999999942309465E-001                  2.9798212156509674E-005                  2.7997020236474884E-001                  3.4416106108120410E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478212E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.7166901081884456E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.8964055434498008E+000                 -7.3585205511315408E+000                  4.3477880106636615E+000                  1.6618219999242878E-001                  4.8178018703627368E+000                  4.4578335515808476E+002                 -9.7736030571292947E+000                  2.6491238485812993E+000                  2.6491238485812993E+000                  3.4267383688098974E+001                  0.0000000000000000E+000                  2.0343725268502709E+001                                        1                  8.1034119746743434E+005                  4.9319907997061004E-011                 -1.6422940969640297E+001                  1.2850289352090594E+000                  6.9928913792883627E+021                 -1.1630088714931858E+001                  2.1333333333333346E+000                  9.9999999998275002E-001                 -7.4915707894771351E-012                  1.4661628126782325E+000                  1.4661540469982866E+000                  7.8778107496780913E+003                  1.2822492747193397E+000                  1.0797246208719441E-001                  2.2273476631728721E+004                  9.9956392027746876E-001                  4.3475985823405692E+000                  2.0401379467240577E-001                  9.4289803916687964E-003                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  1.2966454158513545E+000                  8.4999665435400795E-001                  5.3014081690418335E-001                  1.7846476326397440E-034                 -3.3748447519779624E+001                  1.7851910109742592E-034                  1.3216648218725670E-034                  0.0000000000000000E+000                  5.2598678245961867E+007                                        1                  2.2552565539191474E-001                 -2.7908425263411281E+000                  1.1946292812600479E+001                  4.7027326719289624E+000                  6.2239307673155497E-002                  1.1250756345007169E+001                  3.8204964626321642E-004                  1.1242621742566046E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  4.3705283766864750E-001                  4.3705416503562589E-001                  1.4999163759987257E+000                 -1.0763210900594359E+001                 -1.0587143853834307E+001                  6.9999999942309465E-001                  2.8000000057690533E-001                  2.0000000000000018E-002                  6.9999999942309465E-001                  2.9798212156509674E-005                  2.7997020236474884E-001                  3.4416106108120410E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478212E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.7846476326397438E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
