                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     300                                      726                  1.5000000000000000E+000                  2.0000000000000000E-002                  2.1555234502579784E+009                  9.8558419268194144E+005                  6.5038977689814265E+003                  8.4620244748118623E+000                  2.2942913227644843E+000                 -2.6956608602919446E-001                  6.5797531799529237E-006                  9.8008480465795301E-017                  9.8038990437604667E-001                  8.4702329617875315E-005                  1.1616332124607994E-002                  1.6916237529068811E-003                  1.9423584335066684E-003                  1.4960586833678051E+000                 -3.6355704001577236E-012                  9.2570513260293807E-001                  5.7908257865259976E-004                  5.3964363938397897E-001                  3.0959984849465499E-003                  4.8306684996945936E-003                  1.2912354208410446E-002                  2.9058822226564135E-003                  9.2120312907799359E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4960586830332492E+000                  2.2935950026565175E+000                  1.4960586828081885E+000                  2.2931639669085699E+000                  2.8446713628763580E+004                  2.7061630363462176E+006                  1.7679678046559505E+009                  8.4830834910833133E+000                  8.4830834910833204E+000                  4.8977650361745714E-034                  4.8382684883133475E-001                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                 eps_grav                log_abs_eps_grav_dm_div_L                      signed_log_eps_grav                               net_energy                         signed_log_power                                 velocity                                  entropy                              mixing_type                                   csound                                 v_div_cs                                      eta                                       mu                                       dm                                    logdq                                 dq_ratio                                        q                                    log_q                                   radius                                     rmid                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     abar                                       ye                              log_opacity                                  eps_nuc                          log_abs_eps_nuc                          d_lnepsnuc_dlnd                          d_lnepsnuc_dlnT                              non_nuc_neu                        mlt_mixing_length                          mlt_mixing_type                          gradT_sub_grada                            log_mlt_Gamma                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                               log_D_conv                               log_D_soft                               log_D_semi                                log_D_ovr                               log_D_thrm                            log_D_minimum                                    gradT                                    gradr                                     mass                                    logxq                                    logxm                                        x                                        y                                        z                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                      o18                                     ne20                                     ne22                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other 
                                       1                  3.8132462084229637E+000                 -7.4861310233193201E+000                  4.1323432016662753E+000                  3.6064856257839484E-001                  8.4620244748118623E+000                 -1.0912914472337302E+002                 -1.1301471193703120E+001                 -2.0379407515251442E+000                 -2.0379407515251442E+000                  3.4512009029319884E+001                  0.0000000000000000E+000                  2.0160428089525396E+001                                        6                  7.9452227600633365E+005                  2.9262847471912196E-010                 -1.9191926241365156E+001                  1.2989282318100523E+000                  1.4879799664657679E+021                 -1.2301029995667440E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.2942913227644843E+000                  2.2942903008838571E+000                  6.5049836365901438E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  1.3562607754615843E+004                  9.9966705433738612E-001                  4.1321985811255022E+000                  3.3583862335259101E-001                  1.1574100861284362E-003                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  1.2966454159151799E+000                  8.4999665433502669E-001                 -4.1616424933461810E-001                  1.3301660935227226E-034                 -3.3876094126704587E+001                  1.3305157571624108E-034                  8.1342641530903545E-035                  0.0000000000000000E+000                  1.0665061476565289E+008                                        0                 -2.1071210568390136E-001                 -9.8999999999999986E+001                  6.2934879026378514E+000                 -1.2567833716290726E+000                  6.9680386406831628E-008                 -9.8999999999999986E+001                  7.6619022648389960E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2512651766868965E-001                  1.2512651766868965E-001                  1.4960586833678051E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  6.9999999936615132E-001                  2.9798269099779208E-005                  2.7997020236474884E-001                  3.4416106108120402E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049014E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.3301660935227226E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.8134276374103826E+000                 -7.4848676845213440E+000                  4.1337888635612030E+000                  3.6064817570728919E-001                  8.4620244748541324E+000                 -1.0841722656606065E+002                 -1.1128222392826762E+001                 -2.0350982933479904E+000                 -2.0350982933479904E+000                  3.4512009029322051E+001                  0.0000000000000000E+000                  2.0158827548396097E+001                                        6                  7.9460101661062904E+005                  2.9261088235463592E-010                 -1.9186588526217875E+001                  1.2989204236015832E+000                  2.2319699496986568E+021                 -1.2124938736611757E+001                  6.6666666666666519E-001                  9.9999999999949996E-001                 -2.1716654546785455E-013                  2.2942892790023315E+000                  2.2942877506259918E+000                  6.5077016981680908E+003                  6.6844794880486713E-001                 -1.7493240504662280E-001                  1.3607829639046051E+004                  9.9966760581643410E-001                  4.1336444826044385E+000                  3.3567617834385860E-001                  1.1619037017555844E-003                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  1.2966454159151799E+000                  8.4999665433502669E-001                 -4.1378343772674897E-001                  1.3340421278671622E-034                 -3.3874830455568372E+001                  1.3343933208376371E-034                  8.1613752236541268E-035                  0.0000000000000000E+000                  1.0666836914578715E+008                                        0                 -2.1028865860791754E-001                 -9.8999999999999986E+001                  6.2934879026378514E+000                 -1.2567833716290726E+000                  6.9673481462565873E-008                 -9.8999999999999986E+001                  7.6651058611476250E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2548498674118050E-001                  1.2548498674118050E-001                  1.4960586833670573E+000                 -1.2301029995667440E+001                 -1.2126081366468565E+001                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  6.9999999936615132E-001                  2.9798269099779208E-005                  2.7997020236474884E-001                  3.4416106108120402E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049014E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.3340421278671622E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.8136463606373501E+000                 -7.4833612247088892E+000                  4.1355173387197510E+000                  3.6064759708252758E-001                  8.4620244749171256E+000                 -1.0745439246736888E+002                 -1.1132096513113202E+001                 -2.0312241730647838E+000                 -2.0312241730647838E+000                  3.4512009029325284E+001                  0.0000000000000000E+000                  2.0156847475171176E+001                                        6                  7.9469745121343003E+005                  2.9256676930929027E-010                 -1.9180142879933861E+001                  1.2989112742886058E+000                  2.2319699496986560E+021                 -1.2124938736611757E+001                  1.0000000000000004E+000                  9.9999999999875000E-001                 -5.4286814729651227E-013                  2.2942862222476221E+000                  2.2942846991607166E+000                  6.5109799898896517E+003                  6.7113456574738617E-001                 -1.7319039294236008E-001                  1.3662096189872585E+004                  9.9966825847757956E-001                  4.1353732413042765E+000                  3.3547918871819266E-001                  1.1673594174582374E-003                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  1.2966454159151799E+000                  8.4999665433502669E-001                 -4.1092400937008522E-001                  1.3386788475834331E-034                 -3.3873323598829060E+001                  1.3390318729405987E-034                  8.1938666826831672E-035                  0.0000000000000000E+000                  1.0672224923624629E+008                                        0                 -2.0901380386705914E-001                 -9.8999999999999986E+001                  6.3128823606798568E+000                 -1.2376096858975636E+000                  7.2809574656508600E-008                 -9.8999999999999986E+001                  7.6690049003808210E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2656387966396648E-001                  1.2656387966396648E-001                  1.4960586833659351E+000                 -1.1903089986995401E+001                 -1.1728141357796527E+001                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  6.9999999936615132E-001                  2.9798269099779208E-005                  2.7997020236474884E-001                  3.4416106108120402E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049014E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.3386788475834331E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.8139484583445391E+000                 -7.4813012193498443E+000                  4.1378828276381068E+000                  3.6064702045951830E-001                  8.4620244749795628E+000                 -1.0613273653516669E+002                 -1.0894433275236358E+001                 -2.0258493622585383E+000                 -2.0258493622585383E+000                  3.4512009029328489E+001                  0.0000000000000000E+000                  2.0154214086925307E+001                                        6                  7.9482859493971220E+005                  2.9252253448582718E-010                 -1.9171198606941566E+001                  1.2988979675516521E+000                  3.9059474119726507E+021                 -1.1881900687925462E+001                  5.7142857142857106E-001                  9.9999999999800004E-001                 -8.6856974912541418E-013                  2.2942831760718070E+000                  2.2942805232778753E+000                  6.5155106401250887E+003                  6.7383893713731768E-001                 -1.7144389733931623E-001                  1.3736713094079500E+004                  9.9966914116569250E-001                  4.1377391136962540E+000                  3.3520526439729348E-001                  1.1749647609226356E-003                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  1.2966454159151799E+000                  8.4999665433502669E-001                 -4.0698106102637632E-001                  1.3450454212907468E-034                 -3.3871263049577664E+001                  1.3454009678277808E-034                  8.2385635694675784E-035                  0.0000000000000000E+000                  1.0677659382731983E+008                                        0                 -2.0772887180591607E-001                 -9.8999999999999986E+001                  6.3188577904960024E+000                 -1.2318561583158918E+000                  7.3768399109365209E-008                 -9.8999999999999986E+001                  7.6743808116451777E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2765070806831322E-001                  1.2765070806831322E-001                  1.4960586833648131E+000                 -1.1698970004339476E+001                 -1.1524021375140602E+001                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  6.9999999936615132E-001                  2.9798269099779208E-005                  2.7997020236474884E-001                  3.4416106108120402E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049014E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.3450454212907468E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.8143360846701881E+000                 -7.4787021645864638E+000                  4.1408749624416252E+000                  3.6064601614022529E-001                  8.4620244750874800E+000                 -1.0445701156051098E+002                 -1.0901345040672490E+001                 -2.0189375968279433E+000                 -2.0189375968279433E+000                  3.4512009029334031E+001                  0.0000000000000000E+000                  2.0150970879018644E+001                                        6                  7.9499596812510758E+005                  2.9244547864916503E-010                 -1.9159668922878250E+001                  1.2988811441406565E+000                  3.9059474119726512E+021                 -1.1881900687925462E+001                  9.9999999999999989E-001                  9.9999999999668754E-001                 -1.4385837146065762E-012                  2.2942778704778171E+000                  2.2942752334978564E+000                  6.5213286069316091E+003                  6.7861476770347040E-001                 -1.6837669367064922E-001                  1.3831680942419174E+004                  9.9967023762235196E-001                  4.1407317248421904E+000                  3.3485018462725230E-001                  1.1848493656002430E-003                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  1.2966454159151799E+000                  8.4999665433502669E-001                 -4.0194374935924482E-001                  1.3531211839448570E-034                 -3.3868663306756581E+001                  1.3534799370950434E-034                  8.2954282508549361E-035                  0.0000000000000000E+000                  1.0687232681451423E+008                                        0                 -2.0545537002918909E-001                 -9.8999999999999986E+001                  6.3198149857200718E+000                 -1.2312902630666454E+000                  7.3849032645199275E-008                 -9.8999999999999986E+001                  7.6812945134355052E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2957235448308382E-001                  1.2957235448308382E-001                  1.4960586833628498E+000                 -1.1479844113058594E+001                 -1.1304895483859719E+001                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  6.9999999936615132E-001                  2.9798269099779208E-005                  2.7997020236474884E-001                  3.4416106108120402E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049014E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.3531211839448570E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.8149220984473042E+000                 -7.4748457765697598E+000                  4.1453249042778921E+000                  3.6064501780563951E-001                  8.4620244751936937E+000                 -1.0194643056905068E+002                 -1.0610880617331498E+001                 -2.0083720245104053E+000                 -2.0083720245104053E+000                  3.4512009029339481E+001                  0.0000000000000000E+000                  2.0146109447289472E+001                                        6                  7.9524537319676275E+005                  2.9236866598619843E-010                 -1.9142124891740245E+001                  1.2988549926027495E+000                  7.8118948239453129E+021                 -1.1580870692261481E+001                  4.9999999999999933E-001                  9.9999999999537503E-001                 -2.0085976800884864E-012                  2.2942725965118553E+000                  2.2942673691510187E+000                  6.5301340789139322E+003                  6.8344633713716418E-001                 -1.6529557970645770E-001                  1.3974134026602158E+004                  9.9967183276410931E-001                  4.1451823596676896E+000                  3.3430717886283895E-001                  1.2000367817519533E-003                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  1.2966454159151799E+000                  8.4999665433502669E-001                 -3.9436118680476689E-001                  1.3651931672383468E-034                 -3.3864805894022247E+001                  1.3655567316209886E-034                  8.3807359204275076E-035                  0.0000000000000000E+000                  1.0696908732111022E+008                                        0                 -2.0314940819601887E-001                 -9.8999999999999986E+001                  6.3232056115833064E+000                 -1.2282942878504057E+000                  7.4336919675707931E-008                 -9.8999999999999986E+001                  7.6917644156730160E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.3151977450976229E-001                  1.3151977450976229E-001                  1.4960586833608860E+000                 -1.1334888262928406E+001                 -1.1159939633729532E+001                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  6.9999999936615132E-001                  2.9798269099779208E-005                  2.7997020236474884E-001                  3.4416106108120402E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049014E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.3651931672383466E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.8160752671220970E+000                 -7.4675261566232241E+000                  4.1538148822966310E+000                  3.6064303876939940E-001                  8.4620244754010141E+000                 -9.7094314042749630E+001                 -1.0352218147401594E+001                 -1.9871937978569063E+000                 -1.9871937978569063E+000                  3.4512009029350118E+001                  0.0000000000000000E+000                  2.0137095845143609E+001                                        6                  7.9572653289832035E+005                  2.9221604628341891E-010                 -1.9107189655773059E+001                  1.2988020338758426E+000                  1.4879799664657731E+022                 -1.1301029995667438E+001                  5.2500000000000036E-001                  9.9999999999275002E-001                 -3.1486256110545511E-012                  2.2942621417663838E+000                  2.2942523512147224E+000                  6.5474963820930780E+003                  6.9327973838388013E-001                 -1.5909149219508389E-001                  1.4250000589041458E+004                  9.9967474954277946E-001                  4.1536736048413001E+000                  3.3321546018927034E-001                  1.2308174953448159E-003                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  1.2966454159151799E+000                  8.4999665433502669E-001                 -3.7956207900553479E-001                  1.3884034477053143E-034                 -3.3857484316552380E+001                  1.3887763222341291E-034                  8.5458791315639993E-035                  0.0000000000000000E+000                  1.0716587247350590E+008                                        0                 -1.9843278849092616E-001                 -9.8999999999999986E+001                  6.3273764256813454E+000                 -1.2249247328196349E+000                  7.4870619679823432E-008                 -9.8999999999999986E+001                  7.7124502244018225E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.3549855279576623E-001                  1.3549855279576623E-001                  1.4960586833569587E+000                 -1.1139661993432464E+001                 -1.0964713364233589E+001                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  6.9999999936615132E-001                  2.9798269099779211E-005                  2.7997020236474884E-001                  3.4416106108120402E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049014E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.3884034477053145E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.8185485671405024E+000                 -7.4528905407657113E+000                  4.1709595480852872E+000                  3.6063933211463584E-001                  8.4620244757771239E+000                 -8.7006499793088224E+001                 -1.0063025421344953E+001                 -1.9395516976626415E+000                 -1.9395516976626415E+000                  3.4512009029369423E+001                  0.0000000000000000E+000                  2.0119915391429537E+001                                        6                  7.9670889068663889E+005                  2.9192923743969968E-010                 -1.9030459166062830E+001                  1.2986804254992854E+000                  3.2317064896678564E+022                 -1.0964195169397229E+001                  4.6043165467625818E-001                  9.9999999998775002E-001                 -5.3200982002604150E-012                  2.2942425605795149E+000                  2.2942220008498913E+000                  6.5848906464082193E+003                  7.1265953659618086E-001                 -1.4711789888772334E-001                  1.4823800039481221E+004                  9.9968013520007382E-001                  4.1708206103458938E+000                  3.3077590540882262E-001                  1.3008573899629186E-003                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  1.2966454159151799E+000                  8.4999665433502669E-001                 -3.4829434458295605E-001                  1.4360027222317820E-034                 -3.3842844736800458E+001                  1.4363949335348856E-034                  8.8893357462947483E-035                  0.0000000000000000E+000                  1.0755304176576249E+008                                        0                 -1.8904163849060637E-001                 -9.8999999999999986E+001                  6.3198755529961934E+000                 -1.2339990809678778E+000                  7.3232060763043922E-008                 -9.8999999999999986E+001                  7.7570039173919115E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4340470097970506E-001                  1.4340470097970506E-001                  1.4960586833494784E+000                 -1.0911863911302905E+001                 -1.0736915282104032E+001                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  6.9999999936615132E-001                  2.9798269099779215E-005                  2.7997020236474884E-001                  3.4416106108120402E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049014E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.4360027222317818E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.8216408894230995E+000                 -7.4368774807618667E+000                  4.1901169774373468E+000                  3.6063154816248033E-001                  8.4620244765091392E+000                 -7.5413459673344079E+001                 -1.0279138438630337E+001                 -1.8774488649703864E+000                 -1.8774488649703864E+000                  3.4512009029406990E+001                  0.0000000000000000E+000                  2.0103017998095055E+001                                        6                  7.9783760900506272E+005                  2.9131999452043952E-010                 -1.8931187630213618E+001                  1.2985117443544936E+000                  2.2668444801627025E+022                 -1.1118205353952789E+001                  1.4256410256410272E+000                  9.9999999997689060E-001                 -1.0036286324642628E-011                  2.2942014407517690E+000                  2.2941875409550434E+000                  6.6319445961519505E+003                  7.5789336039411992E-001                 -1.2039189760076280E-001                  1.5492338496366692E+004                  9.9968509590385046E-001                  4.1899801947882223E+000                  3.2751211897397431E-001                  1.3971777659786829E-003                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  1.2966454159151799E+000                  8.4999665433502669E-001                 -3.1018751000261308E-001                  1.4899535777179468E-034                 -3.3826827262631348E+001                  1.4903680964010407E-034                  9.2892094198923270E-035                  0.0000000000000000E+000                  1.0843862431505617E+008                                        0                 -1.6686064969221473E-001                 -9.8999999999999986E+001                  6.2923091002178042E+000                 -1.2651457784834332E+000                  6.8067486987084458E-008                 -9.8999999999999986E+001                  7.8130897334634187E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.6199700491557653E-001                  1.6199700491557653E-001                  1.4960586833332319E+000                 -1.0636211799990450E+001                 -1.0461263170791577E+001                  6.9999999936615132E-001                  2.8000000063384861E-001                  2.0000000000000018E-002                  6.9999999936615132E-001                  2.9798269099779228E-005                  2.7997020236474884E-001                  3.4416106108120402E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049014E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  1.4899535777179468E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
